Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1512.0,China National Building,Construction,China,3870.0,220,8610.0,4500.0,
2011,1202.0,China National Building,Construction,China,4877.0,344.6,11214.0,7834.0,
2012,,China National Building,Construction,China,7888.0,511.2,16808.0,6816.0,945.0
2013,,China National Building,Construction,China,13823.0,884.0,31210.0,7500.0,628.0
2014,,China National Building,Construction,China,19159.0,940.3,48172.0,5443.0,650.0
2015,,China National Building,Construction,China,19803.0,968.3,51013.0,5488.0,701.0
2016,,China National Building,Construction,China,15956.0,163.2,50787.0,2903.0,1057.0
2017,,China National Building,Construction,China,15258.0,157.3,49033.0,3738.0,1094.0
2018,,China National Building,Construction,China,18950.0,482.0,53316.0,7211.0,875.0
2019,,China National Building,Construction,China,32984.0,1219.0,63598.0,8010.0,559.0
2020,,China National Building,Construction,China,36617.0,1590.7,64107.0,10608.0,400.0
2021,,China National Building,Construction,China,37023.0,1823.6,69785.0,12918.0,389
2022,470,China National Building,Construction,China,42576.0,2514.7,72574.0,10547.0,
