Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,753.0,VakifBank,Banking,Turkey,6251.0,806.9,35477.0,6144.0,
2012,,VakifBank,Banking,Turkey,4385.0,844.0,49492.0,4793.0,953.0
2013,,VakifBank,Banking,Turkey,6294.0,790.8,60567.0,7915.0,711.0
2014,,VakifBank,Banking,Turkey,6265.0,884.4,62941.0,4845.0,911.0
2015,,VakifBank,Banking,Turkey,6934.0,826.2,69984.0,4387.0,888.0
2016,,VakifBank,Banking,Turkey,6235.0,719.3,66916.0,4490.0,947.0
2017,,VakifBank,Banking,Turkey,6966.0,688.4,69047.0,3717.0,951.0
2018,,VakifBank,Banking,Turkey,6761.0,1127.0,69050.0,3322.0,935.0
2019,,VakifBank,Banking,Turkey,7792.0,1026.0,69528.0,1839.0,908.0
2020,,VakifBank,Banking,Turkey,8541.0,592.9,68115.0,1620.0,1004.0
2021,,VakifBank,Banking,Turkey,7866.0,1059.7,80401.0,1684.0,804
2022,1381,VakifBank,Banking,Turkey,7660.0,517.7,85494.0,2222.0,
