Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1143.0,First Financial Holding,Banking,Taiwan,1750.0,330,48870.0,5580.0,
2009,1089.0,First Financial Holding,Banking,Taiwan,2050.0,390,50860.0,2480.0,
2010,1293.0,First Financial Holding,Banking,Taiwan,2130.0,220,54750.0,3450.0,
2011,1431.0,First Financial Holding,Banking,Taiwan,1411.0,86.9,61171.0,5342.0,
2012,,First Financial Holding,Banking,Taiwan,1369.0,241.1,70184.0,4708.0,1469.0
2013,,First Financial Holding,Diversified Financials,Taiwan,1542.0,251.0,68690.0,5128.0,1438.0
2014,,First Financial Holding,Diversified Financials,Taiwan,1581.0,366.5,76094.0,5491.0,1295.0
2015,,First Financial Holding,Banking,Taiwan,1659.0,444.8,76509.0,5530.0,1305.0
2016,,First Financial Holding,Banking,Taiwan,1821.0,504.1,76113.0,5569.0,1161.0
2017,,First Financial Holding,Banking,Taiwan,1828.0,538.2,78847.0,7314.0,1081.0
2018,,First Financial Holding,Banking,Taiwan,2470.0,508.9,88514.0,8457.0,1155.0
2019,,First Financial Holding,Banking,Taiwan,2894.0,575.0,95494.0,8542.0,1083.0
2020,,First Financial Holding,Banking,Taiwan,3069.0,626.6,106974.0,9241.0,940.0
2021,,First Financial Holding,Banking,Taiwan,2854.0,570.8,126361.0,10282.0,1042
2022,1072,First Financial Holding,Banking,Taiwan,2937.0,706.7,135164.0,12385.0,
