Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1065.0,CPFL Energia,Utilities,Brazil,4180.0,660,6150.0,10540.0,
2009,1064.0,CPFL Energia,Utilities,Brazil,4230.0,560,6480.0,6350.0,
2010,864.0,CPFL Energia,Utilities,Brazil,5360.0,650,7020.0,10160.0,
2011,845.0,CPFL Energia,Utilities,Brazil,6062.0,738.1,9036.0,12559.0,
2012,,CPFL Energia,Utilities,Brazil,7647.0,916.9,14712.0,15251.0,689.0
2013,,CPFL Energia,Utilities,Brazil,7737.0,630.0,15170.0,10399.0,836.0
2014,,CPFL Energia,Utilities,Brazil,7210.0,434.1,13158.0,7845.0,1166.0
2015,,CPFL Energia,Utilities,Brazil,7352.0,403.2,13204.0,6570.0,1416.0
2017,,CPFL Energia,Utilities,Brazil,5426.0,258.4,12957.0,8399.0,1735.0
2019,,CPFL Energia,Utilities,Brazil,8221.0,544.0,11196.0,7387.0,1546.0
2020,,CPFL Energia,Utilities,Brazil,7588.0,685.1,10957.0,6181.0,1542.0
2021,,CPFL Energia,Utilities,Brazil,5990.0,706.3,9454.0,6401.0,1791
2022,1853,CPFL Energia,Utilities,Brazil,7266.0,879.9,11871.0,8474.0,
