Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1696.0,Abengoa,Construction,Spain,4690.0,180,11560.0,3120.0,
2009,1784.0,Abengoa,Construction,Spain,4340.0,200,13050.0,1190.0,
2010,1216.0,Abengoa,Construction,Spain,5780.0,240,17730.0,2280.0,
2011,1235.0,Abengoa,Construction,Spain,7451.0,277.3,21583.0,2590.0,
2012,,Abengoa,Construction,Spain,9183.0,333.4,23109.0,1814.0,1211.0
2013,,Abengoa,Construction,Spain,10268.0,165.0,25520.0,1548.0,1351.0
2014,,Abengoa,Construction,Spain,9766.0,134.1,29148.0,4003.0,1330.0
2015,,Abengoa,Construction,Spain,9485.0,166.2,30550.0,3194.0,1349.0
2018,,Abengoa,Construction,Spain,1669.0,4825.0,7635.0,255.0,1480.0
2020,,Abengoa,Construction,Spain,1665.0,999.2,4259.0,305.0,1936.0
