Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1638.0,Cullen/Frost Bankers,Banking,United States,960.0,210,15030.0,2560.0,
2010,1811.0,Cullen/Frost Bankers,Banking,United States,920.0,180,16290.0,3250.0,
2015,,Cullen/Frost Bankers,Banking,United States,1021.0,277.0,28375.0,4369.0,1912.0
2016,,Cullen/Frost Bankers,Banking,United States,1077.0,278.4,28687.0,3824.0,1820.0
2017,,Cullen/Frost Bankers,Banking,United States,1137.0,303.1,30196.0,5678.0,1762.0
2018,,Cullen/Frost Bankers,Banking,United States,1264.0,383.4,31459.0,7583.0,1636.0
2019,,Cullen/Frost Bankers,Banking,United States,1397.0,452.0,32293.0,6458.0,1628.0
2020,,Cullen/Frost Bankers,Banking,United States,1330.0,379.1,34147.0,4501.0,1861.0
2021,,Cullen/Frost Bankers,Banking,United States,1475.0,328.1,42391.0,7270.0,1861
2022,1716,Cullen/Frost Bankers,Banking,United States,1387.0,440.4,50878.0,8855.0,
