Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,165.0,Sberbank,Banking,Russia,14750.0,3150,131700.0,71880.0,
2009,172.0,Sberbank,Banking,Russia,21630.0,4330,200860.0,8560.0,
2010,93.0,Sberbank,Banking,Russia,23270.0,3200,220620.0,57700.0,
2011,178.0,Sberbank,Banking,Russia,32276.0,804.8,234386.0,74353.0,
2012,,Sberbank,Banking,Russia,31769.0,5955.7,282406.0,74042.0,90.0
2013,,Sberbank,Banking,Russia,36073.0,10781.0,441093.0,73335.0,61.0
2014,,Sberbank,Banking,Russia,56475.0,11415.5,554178.0,51484.0,58.0
2015,,Sberbank,Banking,Russia,58063.0,7567.7,420013.0,26875.0,124.0
2016,,Sberbank,Banking,Russia,42563.0,3636.0,374268.0,39195.0,102.0
2017,,Sberbank,Banking,Russia,43044.0,8067.7,415579.0,63903.0,56.0
2018,,Sberbank,Banking,Russia,46326.0,13448.6,470933.0,86311.0,47.0
2019,,Sberbank,Banking,Russia,51607.0,13258.0,449710.0,78539.0,47.0
2020,,Sberbank,Banking,Russia,47578.0,10637.8,410.0,59898.0,402.0
2021,,Sberbank,Banking,Russia,47260.0,10447.1,486937.0,85651.0,51
2022,116,Sberbank,Banking,Russia,57374.0,16970.4,548828.0,33981.0,
