Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,602.0,Grupo Mexico,Materials,Mexico,7280.0,1680,12150.0,17950.0,
2009,893.0,Grupo Mexico,Materials,Mexico,4690.0,1080,8820.0,4420.0,
2010,612.0,Grupo Mexico,Materials,Mexico,5020.0,900,12010.0,18970.0,
2011,485.0,Grupo Mexico,Diversified Metals & Mining,Mexico,8315.0,1759.9,14851.0,27552.0,
2012,,Grupo Mexico,Diversified Metals & Mining,Mexico,9358.0,2137.8,15312.0,25249.0,501.0
2013,,Grupo Mexico,Diversified Metals & Mining,Mexico,10393.0,2413.0,18351.0,32270.0,440.0
2014,,Grupo Mexico,Diversified Metals & Mining,Mexico,9352.0,1779.8,20208.0,24365.0,529.0
2015,,Grupo Mexico,Diversified Metals & Mining,Mexico,9321.0,1815.0,20605.0,23663.0,556.0
2016,,Grupo Mexico,Diversified Metals & Mining,Mexico,8152.0,1179.5,22248.0,18525.0,612.0
2017,,Grupo Mexico,Diversified Metals & Mining,Mexico,8177.0,1106.5,22824.0,23656.0,606.0
2018,,Grupo Mexico,Diversified Metals & Mining,Mexico,10199.0,1681.2,26700.0,22591.0,581.0
2019,,Grupo Mexico,Materials,Mexico,10491.0,1318.0,26871.0,24323.0,594.0
2020,,Grupo Mexico,Materials,Mexico,10684.0,2228.7,29064.0,16806.0,549.0
2021,,Grupo Mexico,Materials,Mexico,10325.0,1850.5,28416.0,40528.0,469
2022,444,Grupo Mexico,Materials,Mexico,14774.0,3867.9,32317.0,37880.0,
