Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,368.0,Texas Instruments,Semiconductors,United States,13830.0,2660,12670.0,39740.0,
2009,420.0,Texas Instruments,Semiconductors,United States,12500.0,1920,11920.0,18270.0,
2010,417.0,Texas Instruments,Semiconductors,United States,10430.0,1470,12120.0,30590.0,
2011,396.0,Texas Instruments,Semiconductors,United States,13966.0,3228.0,13401.0,40307.0,
2012,,Texas Instruments,Semiconductors,United States,13736.0,2237.0,20497.0,37807.0,360.0
2013,,Texas Instruments,Semiconductors,United States,12825.0,1759.0,20021.0,38756.0,408.0
2014,,Texas Instruments,Semiconductors,United States,12204.0,2125.0,18938.0,51415.0,421.0
2015,,Texas Instruments,Semiconductors,United States,13045.0,2778.0,17722.0,59488.0,418.0
2016,,Texas Instruments,Semiconductors,United States,13000.0,2944.0,16230.0,58989.0,394.0
2017,,Texas Instruments,Semiconductors,United States,13370.0,3417.0,16431.0,80501.0,387.0
2018,,Texas Instruments,Semiconductors,United States,15348.0,4017.0,17507.0,106947.0,412.0
2019,,Texas Instruments,Semiconductors,United States,15784.0,5537.0,17137.0,108420.0,402.0
2020,,Texas Instruments,Semiconductors,United States,14118.0,4943.0,17283.0,106526.0,416.0
2021,,Texas Instruments,Semiconductors,United States,14461.0,5568.0,19351.0,177153.0,341
2022,350,Texas Instruments,Semiconductors,United States,18344.0,7736.0,24676.0,159944.0,
