Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1659.0,Banca Popolare di Sondrio,Banking,Italy,1100.0,160,21140.0,4440.0,
2009,1501.0,Banca Popolare di Sondrio,Banking,Italy,1480.0,60,30300.0,2430.0,
2010,1339.0,Banca Popolare di Sondrio,Banking,Italy,1630.0,280,30440.0,2910.0,
2011,1740.0,Banca Popolare di Sondrio,Banking,Italy,1224.0,180.9,35164.0,2552.0,
2012,,Banca Popolare di Sondrio,Banking,Italy,1456.0,96.3,37865.0,2409.0,1771.0
2013,,Banca Popolare di Sondrio,Banking,Italy,2001.0,44.0,42691.0,1844.0,1754.0
2014,,Banca Popolare di Sondrio,Banking,Italy,2083.0,70.4,45155.0,2216.0,1733.0
2015,,Banca Popolare di Sondrio,Banking,Italy,2069.0,152.8,43101.0,2177.0,1759.0
2016,,Banca Popolare di Sondrio,Banking,Italy,1572.0,143.4,38605.0,1695.0,1799.0
2017,,Banca Popolare di Sondrio,Banking,Italy,1289.0,109.1,39233.0,1548.0,1811.0
2018,,Banca Popolare di Sondrio,Banking,Italy,1348.0,179.6,49983.0,2099.0,1756.0
2019,,Banca Popolare di Sondrio,Banking,Italy,1274.0,131.0,47016.0,1302.0,1796.0
2020,,Banca Popolare di Sondrio,Banking,Italy,1234.0,153.8,46187.0,713.0,1895.0
2021,,Banca Popolare di Sondrio,Banking,Italy,1148.0,121.5,60942.0,1619.0,1870
2022,1831,Banca Popolare di Sondrio,Banking,Italy,1423.0,317.5,62564.0,1872.0,
