Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,350.0,Deutsche Lufthansa,Transportation,Germany,32700.0,2420,25470.0,10750.0,
2009,390.0,Deutsche Lufthansa,Transportation,Germany,34570.0,830,31110.0,5060.0,
2010,744.0,Deutsche Lufthansa,Transportation,Germany,31100.0,-160,31270.0,6850.0,
2011,383.0,Deutsche Lufthansa,Airline,Germany,36217.0,1459.3,40268.0,9453.0,
2012,,Deutsche Lufthansa,Airline,Germany,40009.0,-18.1,36393.0,6327.0,839.0
2013,,Deutsche Lufthansa,Airline,Germany,39730.0,1305.0,37467.0,9669.0,403.0
2014,,Deutsche Lufthansa,Airline,Germany,39866.0,415.5,40076.0,12336.0,580.0
2015,,Deutsche Lufthansa,Airline,Germany,39808.0,73.0,37047.0,6492.0,932.0
2016,,Deutsche Lufthansa,Airline,Germany,35548.0,1882.9,36251.0,7279.0,479.0
2017,,Deutsche Lufthansa,Airline,Germany,35022.0,1964.6,37765.0,7416.0,513.0
2018,,Deutsche Lufthansa,Airline,Germany,41518.0,2775.5,47114.0,14134.0,372.0
2019,,Deutsche Lufthansa,Transportation,Germany,42287.0,2552.0,44359.0,12070.0,413.0
2020,,Deutsche Lufthansa,Transportation,Germany,40768.0,1357.6,48740.0,4273.0,631.0
2021,,Deutsche Lufthansa,Transportation,Germany,15491.0,-7666.3,49030.0,7612.0,1149
2022,1031,Deutsche Lufthansa,Transportation,Germany,19870.0,-2589.7,49459.0,9302.0,
