Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1072.0,Public Storage,Diversified Financials,United States,1820.0,460,10640.0,13780.0,
2009,892.0,Public Storage,Diversified Financials,United States,1750.0,940,9940.0,9400.0,
2010,870.0,Public Storage,Diversified Financials,United States,1630.0,830,9810.0,14350.0,
2011,983.0,Public Storage,Real Estate,United States,1647.0,672.0,9495.0,19809.0,
2012,,Public Storage,Real Estate,United States,1752.0,823.8,8933.0,23384.0,1016.0
2013,,Public Storage,Real Estate,United States,1827.0,939.3,8793.0,26701.0,1009.0
2014,,Public Storage,Real Estate,United States,1982.0,1049.0,9876.0,29204.0,977.0
2015,,Public Storage,Real Estate,United States,2195.0,1140.8,9819.0,34443.0,965.0
2016,,Public Storage,Real Estate,United States,2390.0,1307.0,9778.0,44489.0,933.0
2017,,Public Storage,Real Estate,United States,2561.0,1449.0,10130.0,38796.0,965.0
2018,,Public Storage,Real Estate,United States,2693.0,1438.1,10686.0,36867.0,1020.0
2019,,Public Storage,Diversified Financials,United States,2906.0,1705.0,10928.0,37917.0,993.0
2020,,Public Storage,Diversified Financials,United States,2874.0,1515.5,11826.0,32386.0,983.0
2021,,Public Storage,Diversified Financials,United States,2905.0,1353.7,11817.0,46634.0,960
2022,855,Public Storage,Diversified Financials,United States,3416.0,1884.7,17381.0,70557.0,
