Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,710.0,TJX Cos,Retailing,United States,18650.0,770,6600.0,13980.0,
2009,655.0,TJX Cos,Retailing,United States,19000.0,880,6180.0,9270.0,
2010,491.0,TJX Cos,Retailing,United States,20290.0,1210,7460.0,17490.0,
2011,556.0,TJX Cos,Retailing,United States,21942.0,1343.1,7972.0,19699.0,
2012,,TJX Cos,Retailing,United States,23191.0,1496.1,8282.0,28595.0,546.0
2013,,TJX Cos,Retailing,United States,25878.0,1906.7,9512.0,32758.0,478.0
2014,,TJX Cos,Retailing,United States,27423.0,2137.4,10201.0,43518.0,463.0
2015,,TJX Cos,Consumer Durables,United States,29078.0,2215.1,11128.0,47365.0,458.0
2016,,TJX Cos,Consumer Durables,United States,30945.0,2277.7,11499.0,50708.0,412.0
2017,,TJX Cos,Consumer Durables,United States,33184.0,2298.2,12884.0,49123.0,401.0
2018,,TJX Cos,Consumer Durables,United States,35865.0,2607.9,14058.0,52718.0,445.0
2019,,TJX Cos,Retailing,United States,38973.0,3060.0,14326.0,68213.0,394.0
2020,,TJX Cos,Retailing,United States,41717.0,3272.2,24145.0,59481.0,293.0
2021,,TJX Cos,Retailing,United States,32137.0,90.5,30814.0,84406.0,608
2022,305,TJX Cos,Retailing,United States,48550.0,3282.8,28461.0,73699.0,
