Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,China Resources Power,Utilities,Hong Kong-China,8055.0,965.0,22904.0,12415.0,657.0
2014,,China Resources Power,Utilities,Hong Kong,8971.0,1474.5,27582.0,12631.0,595.0
2015,,China Resources Power,Utilities,Hong Kong,9115.0,1188.3,29098.0,12439.0,646.0
2016,,China Resources Power,Utilities,Hong Kong,9214.0,1293.2,26849.0,8776.0,674.0
2017,,China Resources Power,Utilities,Hong Kong,8530.0,993.0,25810.0,8791.0,775.0
2018,,China Resources Power,Utilities,Hong Kong,9408.0,593.3,28267.0,9181.0,977.0
2019,,China Resources Power,Utilities,Hong Kong,9817.0,504.0,26595.0,6908.0,1170.0
2020,,China Resources Power,Utilities,Hong Kong,8648.0,841.1,27688.0,5703.0,1043.0
2021,,China Resources Power,Utilities,Hong Kong,8967.0,977.7,33484.0,6290.0,937
2022,1305,China Resources Power,Utilities,Hong Kong,11553.0,204.9,36858.0,8964.0,
