Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,TD Bank Group,Banking,Canada,30587.0,6687.0,819424.0,76928.0,71.0
2014,,TD Bank Group,Banking,Canada,31267.0,6551.9,815190.0,86193.0,76.0
2015,,TD Bank Group,Banking,Canada,32741.0,6996.8,851891.0,80371.0,66.0
2016,,TD Bank Group,Banking,Canada,29815.0,6228.0,833956.0,81818.0,67.0
2017,,TD Bank Group,Banking,Canada,31874.0,6933.8,910361.0,92001.0,56.0
2018,,TD Bank Group,Banking,Canada,35741.0,7918.2,1028093.0,107762.0,54.0
2019,,TD Bank Group,Banking,Canada,42544.0,8683.0,1007010.0,103836.0,46.0
2020,,TD Bank Group,Banking,Canada,44783.0,9255.9,1101984.0,75791.0,46.0
2021,,TD Bank Group,Banking,Canada,38796.0,9100.3,1358640.0,120591.0,42
2022,52,TD Bank Group,Banking,Canada,38510.0,11775.3,1398481.0,132988.0,
