Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1603.0,Iyo Bank,Banking,Japan,950.0,140,41310.0,3050.0,
2009,1236.0,Iyo Bank,Banking,Japan,1210.0,180,48460.0,3420.0,
2010,1624.0,Iyo Bank,Banking,Japan,1250.0,120,49580.0,2850.0,
2011,1626.0,Iyo Bank,Banking,Japan,1198.0,142.0,55754.0,2851.0,
2012,,Iyo Bank,Banking,Japan,1342.0,181.4,64728.0,2875.0,1610.0
2013,,Iyo Bank,Banking,Japan,1396.0,222.4,68917.0,2811.0,1637.0
2014,,Iyo Bank,Banking,Japan,1232.0,281.6,58401.0,3005.0,1560.0
2015,,Iyo Bank,Banking,Japan,1115.0,260.9,53503.0,3765.0,1676.0
2016,,Iyo Bank,Banking,Japan,922.0,192.6,54958.0,2209.0,1692.0
2017,,Iyo Bank,Banking,Japan,987.0,194.1,59620.0,2084.0,1664.0
2018,,Iyo Bank,Banking,Japan,999.0,213.3,66729.0,2485.0,1656.0
2019,,Iyo Bank,Banking,Japan,1055.0,177.0,66906.0,1714.0,1674.0
2020,,Iyo Bank,Banking,Japan,1097.0,176.2,69582.0,1711.0,1715.0
2021,,Iyo Bank,Banking,Japan,1117.0,212.6,81503.0,1816.0,1754
2022,1762,Iyo Bank,Banking,Japan,1170.0,207.1,75191.0,1566.0,
