Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,399.0,International Paper,Materials,United States,21890.0,1170,24160.0,13560.0,
2009,916.0,International Paper,Materials,United States,24830.0,-1280,26910.0,2430.0,
2010,393.0,International Paper,Materials,United States,23370.0,660,25550.0,10550.0,
2011,489.0,International Paper,Materials,United States,25179.0,644.0,25368.0,11429.0,
2012,,International Paper,Materials,United States,26034.0,1341.0,26993.0,15547.0,386.0
2013,,International Paper,Materials,United States,27833.0,794.0,32153.0,20146.0,387.0
2014,,International Paper,Materials,United States,29080.0,1395.0,31528.0,20123.0,363.0
2015,,International Paper,Materials,United States,26221.0,555.0,28684.0,22965.0,527.0
2016,,International Paper,Materials,United States,22365.0,938.0,30587.0,17828.0,426.0
2017,,International Paper,Materials,United States,21079.0,904.0,33345.0,20772.0,425.0
2018,,International Paper,Materials,United States,23017.0,2664.0,34030.0,22216.0,382.0
2019,,International Paper,Materials,United States,23306.0,2012.0,33576.0,17838.0,441.0
2020,,International Paper,Materials,United States,22085.0,660.0,33215.0,13475.0,605.0
2021,,International Paper,Materials,United States,20580.0,482.0,31718.0,22537.0,631
2022,625,International Paper,Materials,United States,21779.0,1760.0,25243.0,17890.0,
