Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,806.0,Stora Enso,Materials,Finland,19520.0,-310,22260.0,9940.0,
2009,955.0,Stora Enso,Materials,Finland,15350.0,-940,17040.0,3320.0,
2010,1044.0,Stora Enso,Materials,Finland,12820.0,-1260,16410.0,5060.0,
2011,600.0,Stora Enso,Materials,Finland,13784.0,1025.4,17340.0,8573.0,
2012,,Stora Enso,Materials,Finland,14203.0,440.0,16717.0,5993.0,902.0
2013,,Stora Enso,Materials,Finland,14268.0,633.9,17865.0,5727.0,834.0
2014,,Stora Enso,Materials,Finland,13998.0,-70.4,17574.0,8523.0,1081.0
2015,,Stora Enso,Materials,Finland,13547.0,131.3,15546.0,8492.0,1220.0
2016,,Stora Enso,Materials,Finland,11134.0,894.9,13428.0,6710.0,932.0
2017,,Stora Enso,Materials,Finland,10843.0,512.2,13001.0,9511.0,1033.0
2018,,Stora Enso,Materials,Finland,11835.0,917.4,14541.0,16267.0,838.0
2019,,Stora Enso,Materials,Finland,12370.0,1195.0,14688.0,10086.0,881.0
2020,,Stora Enso,Materials,Finland,10697.0,888.8,15865.0,9329.0,926.0
2021,,Stora Enso,Materials,Finland,9751.0,714.8,21328.0,15843.0,836
2022,818,Stora Enso,Materials,Finland,12014.0,1494.0,21636.0,15678.0,
