Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1228.0,Vulcan Materials,Construction,United States,3330.0,450,8940.0,7600.0,
2009,1513.0,Vulcan Materials,Construction,United States,3650.0,0,8910.0,4570.0,
2010,2000.0,Vulcan Materials,Construction,United States,2690.0,30,8530.0,5430.0,
2016,,Vulcan Materials,Construction,United States,3422.0,221.2,8643.0,14550.0,1914.0
2017,,Vulcan Materials,Construction,United States,3593.0,395.0,8797.0,16446.0,1542.0
2018,,Vulcan Materials,Construction,United States,3957.0,609.2,9453.0,16836.0,1428.0
2019,,Vulcan Materials,Construction,United States,4383.0,516.0,10045.0,16218.0,1556.0
2020,,Vulcan Materials,Construction,United States,4929.0,617.7,10882.0,14975.0,1397.0
2021,,Vulcan Materials,Construction,United States,4857.0,584.5,11886.0,23305.0,1356
2022,1583,Vulcan Materials,Construction,United States,5552.0,670.9,13916.0,22736.0,
