Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,166.0,ThyssenKrupp Group,Conglomerates,Germany,73680.0,2990,53690.0,28310.0,
2009,169.0,ThyssenKrupp Group,Conglomerates,Germany,75140.0,3090,57840.0,8360.0,
2010,504.0,ThyssenKrupp Group,Conglomerates,Germany,59390.0,-2720,59530.0,16410.0,
2011,235.0,ThyssenKrupp Group,Conglomerates,Germany,58067.0,1122.6,58870.0,20027.0,
2012,,ThyssenKrupp Group,Conglomerates,Germany,58040.0,-1728.2,57241.0,13888.0,596.0
2013,,ThyssenKrupp Group,Conglomerates,Germany,51573.0,-6000.0,47350.0,12383.0,654.0
2014,,ThyssenKrupp Group,Conglomerates,Germany,51553.0,-1984.8,48859.0,15543.0,624.0
2015,,ThyssenKrupp Group,Conglomerates,Germany,56028.0,431.1,44154.0,15415.0,525.0
2016,,ThyssenKrupp Group,Conglomerates,Germany,46887.0,261.7,38733.0,13795.0,661.0
2017,,ThyssenKrupp Group,Conglomerates,Germany,44029.0,361.7,36885.0,13549.0,629.0
2018,,ThyssenKrupp Group,Conglomerates,Germany,46861.0,-941.8,40671.0,17258.0,724.0
2019,,ThyssenKrupp Group,Conglomerates,Germany,43315.0,79.0,40114.0,9533.0,847.0
2020,,ThyssenKrupp Group,Conglomerates,Germany,44714.0,-740.9,40448.0,4146.0,1035.0
2021,,ThyssenKrupp Group,Conglomerates,Germany,32594.0,-5925.6,43256.0,8539.0,1024
2022,1081,ThyssenKrupp Group,Conglomerates,Germany,42216.0,160.7,40955.0,4879.0,
