Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1086.0,Bed Bath & Beyond,Retailing,United States,7110.0,600,3860.0,7420.0,
2009,1002.0,Bed Bath & Beyond,Retailing,United States,7220.0,460,4200.0,5530.0,
2010,867.0,Bed Bath & Beyond,Retailing,United States,7510.0,520,4930.0,10940.0,
2011,897.0,Bed Bath & Beyond,Retailing,United States,8498.0,733.9,5560.0,11672.0,
2012,,Bed Bath & Beyond,Retailing,United States,9273.0,922.0,5855.0,15929.0,823.0
2013,,Bed Bath & Beyond,Retailing,United States,10245.0,1015.0,6387.0,13778.0,825.0
2014,,Bed Bath & Beyond,Retailing,United States,11702.0,1062.9,6544.0,14899.0,827.0
2015,,Bed Bath & Beyond,Retailing,United States,11748.0,969.7,7336.0,14382.0,868.0
2016,,Bed Bath & Beyond,Retailing,United States,12104.0,841.5,6499.0,8039.0,991.0
2017,,Bed Bath & Beyond,Retailing,United States,12216.0,685.1,6846.0,5776.0,1274.0
2018,,Bed Bath & Beyond,Retailing,United States,12349.0,424.9,7041.0,2359.0,1649.0
2019,,Bed Bath & Beyond,Retailing,United States,12029.0,-137.0,6619.0,2302.0,1997.0
