Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1923.0,Iliad,IT Software & Services,France,1770.0,220,1680.0,4330.0,
2011,1800.0,Iliad,IT Software & Services,France,2704.0,415.4,3343.0,6024.0,
2012,,Iliad,IT Software & Services,France,2955.0,350.3,5002.0,7585.0,1835.0
2013,,Iliad,IT Software & Services,France,4157.0,250.0,6258.0,11019.0,1873.0
2014,,Iliad,IT Software & Services,France,4976.0,357.5,6581.0,16463.0,1398.0
2015,,Iliad,IT Software & Services,France,5528.0,375.1,6109.0,14055.0,1453.0
2016,,Iliad,IT Software & Services,France,4895.0,371.4,7837.0,12545.0,1456.0
2017,,Iliad,IT Software & Services,France,5224.0,443.7,8682.0,13078.0,1367.0
2018,,Iliad,IT Software & Services,France,5626.0,448.8,10106.0,11824.0,1597.0
2020,,Iliad,Telecommunications Services,France,5968.0,1924.0,20380.0,8700.0,939.0
2021,,Iliad,Telecommunications Services,France,6693.0,493.6,19192.0,11139.0,1342
