Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,320.0,Mitsubishi Electric,Capital Goods,Japan,32810.0,1050,27840.0,20100.0,
2009,255.0,Mitsubishi Electric,Capital Goods,Japan,40580.0,1580,32580.0,8620.0,
2010,567.0,Mitsubishi Electric,Capital Goods,Japan,37640.0,120,30400.0,17790.0,
2011,491.0,Mitsubishi Electric,Capital Goods,Japan,35880.0,302.6,31570.0,24247.0,
2012,,Mitsubishi Electric,Capital Goods,Japan,43853.0,1498.0,37346.0,19063.0,277.0
2013,,Mitsubishi Electric,Capital Goods,Japan,43965.0,1353.7,39121.0,18828.0,303.0
2014,,Mitsubishi Electric,Capital Goods,Japan,38798.0,1180.7,32483.0,24728.0,339.0
2015,,Mitsubishi Electric,Capital Goods,Japan,40721.0,1929.0,31975.0,26203.0,305.0
2016,,Mitsubishi Electric,Capital Goods,Japan,36603.0,1998.0,32822.0,23630.0,293.0
2017,,Mitsubishi Electric,Capital Goods,Japan,39112.0,1942.1,34101.0,29875.0,278.0
2018,,Mitsubishi Electric,Capital Goods,Japan,39981.0,2453.1,40099.0,32360.0,298.0
2019,,Mitsubishi Electric,Capital Goods,Japan,41472.0,2151.0,37762.0,29093.0,325.0
2020,,Mitsubishi Electric,Capital Goods,Japan,41335.0,2087.3,40880.0,26890.0,294.0
2021,,Mitsubishi Electric,Capital Goods,Japan,38897.0,1591.3,43084.0,33111.0,281
2022,407,Mitsubishi Electric,Capital Goods,Japan,40338.0,2128.1,41122.0,22756.0,
