Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1515.0,Air Canada,Transportation,Canada,9290.0,-20,9930.0,400.0,
2011,1502.0,Air Canada,Airline,Canada,10855.0,107.7,10611.0,800.0,
2012,,Air Canada,Airline,Canada,11404.0,-250.4,9460.0,257.0,1693.0
2013,,Air Canada,Airline,Canada,12172.0,127.6,9099.0,741.0,1802.0
2014,,Air Canada,Airline,Canada,12017.0,5.8,8913.0,1433.0,1882.0
2015,,Air Canada,Airline,Canada,12017.0,90.5,9193.0,2735.0,1887.0
2016,,Air Canada,Airline,Canada,10840.0,236.8,9450.0,1849.0,1910.0
2017,,Air Canada,Airline,Canada,11078.0,661.2,11270.0,2695.0,1246.0
2018,,Air Canada,Airline,Canada,12997.0,1484.2,14714.0,5078.0,1022.0
2019,,Air Canada,Transportation,Canada,13937.0,129.0,14055.0,6564.0,1578.0
2020,,Air Canada,Transportation,Canada,14464.0,1112.4,21407.0,3802.0,932.0
