Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Phillips 66,Oil & Gas Operations,United States,166089.0,4124.0,48073.0,39870.0,130.0
2014,,Phillips 66,Oil & Gas Operations,United States,157858.0,3722.0,50983.0,46763.0,140.0
2015,,Phillips 66,Oil & Gas Operations,United States,149828.0,4757.0,48741.0,42600.0,147.0
2016,,Phillips 66,Oil & Gas Operations,United States,85174.0,4221.0,48580.0,46297.0,141.0
2017,,Phillips 66,Oil & Gas Operations,United States,71172.0,1549.0,51653.0,39884.0,210.0
2018,,Phillips 66,Oil & Gas Operations,United States,92686.0,5090.0,52132.0,54857.0,150.0
2019,,Phillips 66,Oil & Gas Operations,United States,111269.0,5589.0,54302.0,43354.0,169.0
2020,,Phillips 66,Oil & Gas Operations,United States,107443.0,3070.0,58720.0,32037.0,186.0
2021,,Phillips 66,Oil & Gas Operations,United States,63693.0,-3982.0,54721.0,34456.0,566
2022,318,Phillips 66,Oil & Gas Operations,United States,111698.0,1306.0,55594.0,40228.0,
