Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1660.0,Ogaki Kyoritsu Bank,Banking,Japan,680.0,70,31620.0,1690.0,
2009,1640.0,Ogaki Kyoritsu Bank,Banking,Japan,890.0,70,37600.0,1320.0,
2010,1682.0,Ogaki Kyoritsu Bank,Banking,Japan,900.0,-70,38680.0,1230.0,
2011,1689.0,Ogaki Kyoritsu Bank,Banking,Japan,893.0,97.3,42918.0,1159.0,
2012,,Ogaki Kyoritsu Bank,Banking,Japan,989.0,100.1,50480.0,1261.0,1665.0
2013,,Ogaki Kyoritsu Bank,Banking,Japan,997.0,97.1,52661.0,1257.0,1699.0
2014,,Ogaki Kyoritsu Bank,Banking,Japan,961.0,113.5,46298.0,970.0,1713.0
2015,,Ogaki Kyoritsu Bank,Banking,Japan,1027.0,93.4,43038.0,1158.0,1760.0
2016,,Ogaki Kyoritsu Bank,Banking,Japan,957.0,137.6,44940.0,1132.0,1750.0
2017,,Ogaki Kyoritsu Bank,Banking,Japan,914.0,119.4,48493.0,1166.0,1729.0
2018,,Ogaki Kyoritsu Bank,Banking,Japan,718.0,67.0,51881.0,1079.0,1731.0
2019,,Ogaki Kyoritsu Bank,Banking,Japan,737.0,69.0,52550.0,910.0,1747.0
2020,,Ogaki Kyoritsu Bank,Banking,Japan,706.0,73.8,54950.0,861.0,1798.0
2021,,Ogaki Kyoritsu Bank,Banking,Japan,693.0,63.9,63599.0,796.0,1852
2022,1810,Ogaki Kyoritsu Bank,Banking,Japan,701.0,87.0,66192.0,622.0,
