Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1888.0,O'Reilly Automotive,Retailing,United States,3580.0,190,4190.0,4500.0,
2010,1354.0,O'Reilly Automotive,Retailing,United States,4850.0,310,4780.0,5440.0,
2011,1320.0,O'Reilly Automotive,Retailing,United States,5398.0,419.4,5048.0,7906.0,
2012,,O'Reilly Automotive,Retailing,United States,5789.0,507.7,5500.0,11336.0,1206.0
2013,,O'Reilly Automotive,Retailing,United States,6182.0,585.8,5749.0,11549.0,1119.0
2014,,O'Reilly Automotive,Retailing,United States,6649.0,670.3,6067.0,15886.0,1032.0
2015,,O'Reilly Automotive,Retailing,United States,7216.0,778.2,6633.0,22009.0,950.0
2016,,O'Reilly Automotive,Retailing,United States,7967.0,931.2,6862.0,26164.0,824.0
2017,,O'Reilly Automotive,Retailing,United States,8593.0,1037.7,7390.0,23204.0,827.0
2018,,O'Reilly Automotive,Retailing,United States,9104.0,1173.8,7667.0,22085.0,888.0
2019,,O'Reilly Automotive,Retailing,United States,9536.0,1324.0,8109.0,31313.0,805.0
2020,,O'Reilly Automotive,Retailing,United States,10216.0,1370.3,11109.0,28666.0,746.0
2021,,O'Reilly Automotive,Retailing,United States,11604.0,1752.3,12273.0,37246.0,667
2022,705,O'Reilly Automotive,Retailing,United States,13328.0,2164.7,12393.0,46923.0,
