Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1515.0,Geberit,Construction,Switzerland,1850.0,410,1990.0,3890.0,
2010,1394.0,Geberit,Construction,Switzerland,2040.0,440,1890.0,6960.0,
2011,1570.0,Geberit,Construction,Switzerland,2038.0,436.4,2245.0,8293.0,
2012,,Geberit,Construction,Switzerland,1991.0,409.4,2186.0,8416.0,1646.0
2013,,Geberit,Construction,Switzerland,2048.0,419.0,2195.0,9426.0,1602.0
2014,,Geberit,Construction,Switzerland,2157.0,470.1,2503.0,12493.0,1503.0
2015,,Geberit,Construction,Switzerland,2282.0,544.7,2447.0,14471.0,1440.0
2016,,Geberit,Construction,Switzerland,2694.0,438.7,3550.0,13541.0,1497.0
2017,,Geberit,Construction,Switzerland,2851.0,556.5,3543.0,15220.0,1380.0
2018,,Geberit,Construction,Switzerland,2955.0,535.8,3841.0,16405.0,1521.0
2019,,Geberit,Construction,Switzerland,3148.0,610.0,3552.0,15146.0,1492.0
2020,,Geberit,Construction,Switzerland,3102.0,650.9,3847.0,16158.0,1359.0
2021,,Geberit,Construction,Switzerland,3181.0,684.3,4243.0,23788.0,1314
2022,1511,Geberit,Construction,Switzerland,3785.0,826.6,4140.0,20483.0,
