Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,925.0,Olympus,Technology Hardware & Equipment,Japan,9040.0,410,9210.0,8050.0,
2009,747.0,Olympus,Technology Hardware & Equipment,Japan,11310.0,580,13550.0,3650.0,
2010,1017.0,Olympus,Technology Hardware & Equipment,Japan,10070.0,-1180,11040.0,8320.0,
2011,852.0,Olympus,Technology Hardware & Equipment,Japan,9449.0,511.1,12230.0,7802.0,
2012,,Olympus,Technology Hardware & Equipment,Japan,10191.0,88.8,12648.0,4336.0,1494.0
2013,,Olympus,Technology Hardware & Equipment,Japan,10250.0,-591.7,11645.0,6844.0,1380.0
2014,,Olympus,Technology Hardware & Equipment,Japan,7132.0,63.9,9777.0,10822.0,1470.0
2015,,Olympus,Technology Hardware & Equipment,Japan,7082.0,375.2,9005.0,12194.0,1359.0
2016,,Olympus,Technology Hardware & Equipment,Japan,6667.0,18.1,9002.0,14030.0,1473.0
2017,,Olympus,Technology Hardware & Equipment,Japan,6861.0,560.4,8556.0,12811.0,1153.0
2018,,Olympus,Technology Hardware & Equipment,Japan,7096.0,514.9,9202.0,12563.0,1357.0
2019,,Olympus,Technology Hardware & Equipment,Japan,7203.0,141.0,8409.0,14196.0,1597.0
2020,,Olympus,Technology Hardware & Equipment,Japan,7411.0,557.3,9091.0,20744.0,1117.0
2021,,Olympus,Technology Hardware & Equipment,Japan,6759.0,363.4,10705.0,27339.0,1345
2022,1198,Olympus,Technology Hardware & Equipment,Japan,7706.0,901.9,11228.0,23956.0,
