Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,408.0,Norsk Hydro,Conglomerates,Norway,17350.0,1610,16930.0,17320.0,
2009,992.0,Norsk Hydro,Conglomerates,Norway,12670.0,-500,13600.0,3900.0,
2010,959.0,Norsk Hydro,Materials,Norway,11630.0,50,13430.0,8200.0,
2011,724.0,Norsk Hydro,Diversified Metals & Mining,Norway,13007.0,324.2,15275.0,15810.0,
2012,,Norsk Hydro,Diversified Metals & Mining,Norway,16299.0,1119.0,22211.0,11693.0,504.0
2013,,Norsk Hydro,Diversified Metals & Mining,Norway,11682.0,-221.0,20943.0,9008.0,1017.0
2014,,Norsk Hydro,Diversified Metals & Mining,Norway,11033.0,-175.0,18994.0,10169.0,1061.0
2015,,Norsk Hydro,Diversified Metals & Mining,Norway,12356.0,126.4,16842.0,11115.0,1091.0
2016,,Norsk Hydro,Diversified Metals & Mining,Norway,10864.0,250.2,13845.0,8521.0,1243.0
2017,,Norsk Hydro,Diversified Metals & Mining,Norway,9758.0,760.6,15195.0,11854.0,839.0
2018,,Norsk Hydro,Diversified Metals & Mining,Norway,15540.0,1122.2,20224.0,12379.0,733.0
2019,,Norsk Hydro,Materials,Norway,19581.0,542.0,18692.0,9375.0,932.0
2020,,Norsk Hydro,Materials,Norway,17014.0,-205.6,18709.0,5244.0,1459.0
2021,,Norsk Hydro,Materials,Norway,14587.0,397.8,19202.0,13881.0,996
2022,748,Norsk Hydro,Materials,Norway,16887.0,1404.9,19790.0,19139.0,
