Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1294.0,Ryanair Holdings,Transportation,Ireland,2990.0,580,7610.0,7140.0,
2009,918.0,Ryanair Holdings,Transportation,Ireland,4290.0,620,10030.0,5570.0,
2010,1580.0,Ryanair Holdings,Transportation,Ireland,3870.0,-220,8480.0,6940.0,
2011,1308.0,Ryanair Holdings,Airline,Ireland,4038.0,412.6,10234.0,6906.0,
2012,,Ryanair Holdings,Airline,Ireland,5141.0,530.6,12199.0,8236.0,1112.0
2013,,Ryanair Holdings,Airline,Ireland,5774.0,748.2,11987.0,10738.0,959.0
2014,,Ryanair Holdings,Airline,Ireland,6676.0,693.4,11428.0,14683.0,936.0
2015,,Ryanair Holdings,Airline,Ireland,7278.0,1061.2,12713.0,16542.0,829.0
2016,,Ryanair Holdings,Airline,Ireland,7046.0,1698.0,12304.0,18734.0,732.0
2017,,Ryanair Holdings,Airline,Ireland,7348.0,1452.4,11504.0,19570.0,784.0
2018,,Ryanair Holdings,Airline,Ireland,7897.0,1637.4,13966.0,21308.0,813.0
2019,,Ryanair Holdings,Transportation,Ireland,9131.0,1341.0,13555.0,16095.0,841.0
2020,,Ryanair Holdings,Transportation,Ireland,9596.0,1165.5,16681.0,12407.0,816.0
2021,,Ryanair Holdings,Transportation,Ireland,3097.0,-1508.3,15517.0,21622.0,1857
