Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,485.0,Banco de Sabadell,Banking,Spain,6800.0,1140,112080.0,11330.0,
2009,478.0,Banco de Sabadell,Banking,Spain,7120.0,940,111730.0,5000.0,
2010,603.0,Banco de Sabadell,Banking,Spain,5090.0,750,117850.0,5600.0,
2011,859.0,Banco de Sabadell,Banking,Spain,4665.0,508.8,129025.0,5366.0,
2012,,Banco de Sabadell,Banking,Spain,5647.0,300.4,129088.0,7103.0,929.0
2013,,Banco de Sabadell,Banking,Spain,8457.0,108.0,212984.0,6597.0,944.0
2014,,Banco de Sabadell,Banking,Spain,9464.0,329.0,225214.0,12977.0,688.0
2015,,Banco de Sabadell,Banking,Spain,9451.0,493.0,197656.0,13136.0,622.0
2016,,Banco de Sabadell,Banking,Spain,7970.0,785.6,226632.0,10760.0,546.0
2017,,Banco de Sabadell,Banking,Spain,7775.0,785.9,224143.0,10005.0,613.0
2018,,Banco de Sabadell,Banking,Spain,8355.0,987.1,269355.0,11544.0,620.0
2019,,Banco de Sabadell,Banking,Spain,7785.0,387.0,254148.0,6367.0,1112.0
2020,,Banco de Sabadell,Banking,Spain,7583.0,858.5,251164.0,2363.0,837.0
2021,,Banco de Sabadell,Banking,Spain,7087.0,1.6,288468.0,3109.0,1221
2022,1281,Banco de Sabadell,Banking,Spain,7018.0,524.9,286514.0,4699.0,
