Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,172.0,Deutsche Telekom,Telecommunications Services,Germany,91260.0,830,166500.0,83190.0,
2009,63.0,Deutsche Telekom,Telecommunications Services,Germany,85890.0,2070,162510.0,52960.0,
2010,144.0,Deutsche Telekom,Telecommunications Services,Germany,90080.0,490,183110.0,56250.0,
2011,92.0,Deutsche Telekom,Telecommunications services,Germany,83562.0,2269.1,164585.0,60735.0,
2012,,Deutsche Telekom,Telecommunications services,Germany,75976.0,721.5,153302.0,50470.0,193.0
2013,,Deutsche Telekom,Telecommunications services,Germany,76740.0,-6932.7,136096.0,48420.0,433.0
2014,,Deutsche Telekom,Telecommunications services,Germany,79832.0,1234.7,162802.0,71196.0,145.0
2015,,Deutsche Telekom,Telecommunications services,Germany,83112.0,3878.5,156532.0,85013.0,70.0
2016,,Deutsche Telekom,Telecommunications services,Germany,76768.0,3608.4,156340.0,81762.0,73.0
2017,,Deutsche Telekom,Telecommunications services,Germany,80857.0,2959.1,156615.0,80001.0,77.0
2018,,Deutsche Telekom,Telecommunications services,Germany,84535.0,3902.7,179078.0,80831.0,79.0
2019,,Deutsche Telekom,Telecommunications Services,Germany,89255.0,2557.0,176488.0,79386.0,116.0
2020,,Deutsche Telekom,Telecommunications Services,Germany,90134.0,4327.0,207148.0,69223.0,69.0
2021,,Deutsche Telekom,Telecommunications Services,Germany,115136.0,4738.9,345416.0,91623.0,44
2022,66,Deutsche Telekom,Telecommunications Services,Germany,128592.0,4934.8,340558.0,91721.0,
