Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,17.0,Chevron,Oil & Gas Operations,United States,203970.0,18690,148790.0,179970.0,
2009,9.0,Chevron,Oil & Gas Operations,United States,255110.0,23930,161170.0,121700.0,
2010,20.0,Chevron,Oil & Gas Operations,United States,159290.0,10480,164620.0,146230.0,
2011,16.0,Chevron,Oil & Gas Operations,United States,189607.0,19024.0,184769.0,200604.0,
2012,,Chevron,Oil & Gas Operations,United States,236286.0,26895.0,209474.0,218020.0,12.0
2013,,Chevron,Oil & Gas Operations,United States,222580.0,26179.0,232982.0,232502.0,13.0
2014,,Chevron,Oil & Gas Operations,United States,211772.0,21423.0,253753.0,227187.0,18.0
2015,,Chevron,Oil & Gas Operations,United States,191755.0,19241.0,266026.0,201029.0,16.0
2016,,Chevron,Oil & Gas Operations,United States,129866.0,4587.0,266103.0,192258.0,28.0
2017,,Chevron,Oil & Gas Operations,United States,110484.0,-497.0,260078.0,206083.0,359.0
2018,,Chevron,Oil & Gas Operations,United States,139397.0,10151.0,256442.0,248119.0,21.0
2019,,Chevron,Oil & Gas Operations,United States,158741.0,14824.0,253863.0,228323.0,19.0
2020,,Chevron,Oil & Gas Operations,United States,140144.0,2924.0,237428.0,171762.0,61.0
2021,,Chevron,Oil & Gas Operations,United States,94402.0,-5543.0,239790.0,198513.0,335
2022,26,Chevron,Oil & Gas Operations,United States,156291.0,15625.0,239535.0,316230.0,
