Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,974.0,VF,Consumer Durables,United States,7220.0,590,6450.0,8340.0,
2009,899.0,VF,Consumer Durables,United States,7640.0,600,6430.0,5720.0,
2010,912.0,VF,Consumer Durables,United States,7220.0,460,6490.0,8650.0,
2011,988.0,VF,Consumer Durables,United States,7703.0,571.4,6458.0,10622.0,
2012,,VF,Consumer Durables,United States,9459.0,888.1,9313.0,16338.0,753.0
2013,,VF,Consumer Durables,United States,10880.0,1086.0,9633.0,18212.0,707.0
2014,,VF,Consumer Durables,United States,11407.0,1210.1,10315.0,27384.0,658.0
2015,,VF,Consumer Durables,United States,12290.0,1047.5,9980.0,32248.0,699.0
2016,,VF,Consumer Durables,United States,12428.0,1231.6,9640.0,27129.0,658.0
2017,,VF,Consumer Durables,United States,12082.0,1228.4,9739.0,22467.0,728.0
2018,,VF,Consumer Durables,United States,12333.0,707.1,10311.0,30744.0,868.0
2019,,VF,Consumer Durables,United States,13612.0,1384.0,10284.0,37800.0,707.0
2020,,VF,Consumer Durables,United States,12291.0,1292.0,10814.0,22933.0,738.0
2021,,VF,Consumer Durables,United States,8759.0,-165.4,13744.0,33194.0,1254
2022,930,VF,Consumer Durables,United States,11620.0,1395.6,13536.0,21226.0,
