Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,904.0,Axiata Group,Telecommunications Services,Malaysia,3830.0,480,10800.0,9710.0,
2011,858.0,Axiata Group,Technology Hardware & Equipment,Malaysia,5065.0,574.0,12318.0,13251.0,
2012,,Axiata Group,Technology Hardware & Equipment,Malaysia,5189.0,665.6,12693.0,14150.0,896.0
2013,,Axiata Group,Technology Hardware & Equipment,Malaysia,5772.0,822.0,13953.0,17175.0,807.0
2014,,Axiata Group,Technology Hardware & Equipment,Malaysia,5831.0,809.4,13280.0,17661.0,861.0
2015,,Axiata Group,Technology Hardware & Equipment,Malaysia,5719.0,717.8,14050.0,16778.0,932.0
2016,,Axiata Group,Technology Hardware & Equipment,Malaysia,5086.0,653.3,13237.0,13239.0,1028.0
2017,,Axiata Group,Telecommunications services,Malaysia,5206.0,121.7,15713.0,10198.0,1510.0
2018,,Axiata Group,Telecommunications services,Malaysia,5676.0,211.5,17467.0,12118.0,1508.0
2019,,Axiata Group,Telecommunications Services,Malaysia,5919.0,-1248.0,15462.0,8936.0,1796.0
2020,,Axiata Group,Telecommunications Services,Malaysia,5934.0,329.6,16290.0,8401.0,1790.0
