Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,200.0,Honeywell International,Conglomerates,United States,34590.0,2440,33810.0,42830.0,
2009,161.0,Honeywell International,Conglomerates,United States,36560.0,2790,35490.0,19720.0,
2010,164.0,Honeywell International,Conglomerates,United States,30910.0,2150,36000.0,31020.0,
2011,194.0,Honeywell International,Conglomerates,United States,33370.0,2022.0,37834.0,44123.0,
2012,,Honeywell International,Conglomerates,United States,36529.0,2067.0,39808.0,46809.0,202.0
2013,,Honeywell International,Conglomerates,United States,37665.0,2926.0,41853.0,57577.0,175.0
2014,,Honeywell International,Conglomerates,United States,39062.0,3924.0,45435.0,72929.0,158.0
2015,,Honeywell International,Conglomerates,United States,40306.0,4239.0,45451.0,81568.0,159.0
2016,,Honeywell International,Conglomerates,United States,38581.0,4768.0,49316.0,86922.0,138.0
2017,,Honeywell International,Conglomerates,United States,39302.0,4742.0,54146.0,94594.0,136.0
2018,,Honeywell International,Conglomerates,United States,41434.0,1767.0,60948.0,110068.0,210.0
2019,,Honeywell International,Conglomerates,United States,40294.0,6742.0,58560.0,123138.0,153.0
2020,,Honeywell International,Conglomerates,United States,36706.0,6143.0,58679.0,100364.0,153.0
2021,,Honeywell International,Conglomerates,United States,32640.0,4779.0,64586.0,161209.0,138
2022,185,Honeywell International,Conglomerates,United States,34387.0,5542.0,64470.0,130673.0,
