Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,434.0,Continental,Consumer Durables,Germany,24260.0,1490,14140.0,15970.0,
2009,863.0,Continental,Consumer Durables,Germany,33760.0,-1560,33770.0,2520.0,
2010,688.0,Continental,Consumer Durables,Germany,28790.0,-2360,32020.0,9010.0,
2011,378.0,Continental,Consumer Durables,Germany,34869.0,771.1,31808.0,16832.0,
2012,,Continental,Consumer Durables,Germany,39514.0,1609.1,33067.0,18985.0,297.0
2013,,Continental,Consumer Durables,Germany,43188.0,2485.0,35200.0,25265.0,235.0
2014,,Continental,Consumer Durables,Germany,44251.0,2553.1,36958.0,48724.0,215.0
2015,,Continental,Consumer Durables,Germany,45770.0,3150.7,36593.0,47918.0,213.0
2016,,Continental,Consumer Durables,Germany,43505.0,3024.5,36707.0,43671.0,209.0
2017,,Continental,Consumer Durables,Germany,44856.0,3100.1,39391.0,42713.0,206.0
2018,,Continental,Consumer Durables,Germany,51445.0,3473.8,47774.0,53200.0,204.0
2019,,Continental,Consumer Durables,Germany,52386.0,3418.0,47423.0,34991.0,239.0
2020,,Continental,Consumer Durables,Germany,49782.0,-1371.1,49370.0,16912.0,646.0
2021,,Continental,Consumer Durables,Germany,42924.0,-1096.5,50896.0,28172.0,623
2022,512,Continental,Consumer Durables,Germany,39910.0,1719.8,42463.0,14138.0,
